id,date,name_GP,surname,name,grid,target,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
25636,2022,French Grand Prix,Vettel,Aston Martin,12,11,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25637,2022,French Grand Prix,Gasly,AlphaTauri,14,12,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25638,2022,French Grand Prix,Albon,Williams,13,13,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25639,2022,French Grand Prix,Bottas,Alfa Romeo,11,14,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25640,2022,French Grand Prix,Schumacher,Haas F1 Team,17,15,30.16,47.73,967.91,0.0,54.46,118.15,1.95
25646,2022,Hungarian Grand Prix,Verstappen,Red Bull,10,1,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25647,2022,Hungarian Grand Prix,Hamilton,Mercedes,7,2,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25648,2022,Hungarian Grand Prix,Russell,Mercedes,1,3,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25649,2022,Hungarian Grand Prix,Sainz,Ferrari,2,4,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25650,2022,Hungarian Grand Prix,Pérez,Red Bull,11,5,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25651,2022,Hungarian Grand Prix,Leclerc,Ferrari,3,6,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25652,2022,Hungarian Grand Prix,Norris,McLaren,4,7,18.56,69.32,985.58,0.28,26.72,285.23,4.03
25666,2022,Belgian Grand Prix,Verstappen,Red Bull,14,1,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25667,2022,Belgian Grand Prix,Pérez,Red Bull,2,2,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25668,2022,Belgian Grand Prix,Sainz,Ferrari,1,3,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25669,2022,Belgian Grand Prix,Russell,Mercedes,5,4,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25670,2022,Belgian Grand Prix,Alonso,Alpine F1 Team,3,5,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25671,2022,Belgian Grand Prix,Leclerc,Ferrari,15,6,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25672,2022,Belgian Grand Prix,Ocon,Alpine F1 Team,16,7,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25673,2022,Belgian Grand Prix,Vettel,Aston Martin,10,8,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25674,2022,Belgian Grand Prix,Gasly,AlphaTauri,0,9,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25675,2022,Belgian Grand Prix,Albon,Williams,6,10,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25676,2022,Belgian Grand Prix,Stroll,Aston Martin,9,11,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25677,2022,Belgian Grand Prix,Norris,McLaren,17,12,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25678,2022,Belgian Grand Prix,Tsunoda,AlphaTauri,0,13,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25679,2022,Belgian Grand Prix,Zhou,Alfa Romeo,18,14,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25680,2022,Belgian Grand Prix,Ricciardo,McLaren,7,15,21.79,40.52,971.05,0.0,36.08,257.15,1.52
25686,2022,Dutch Grand Prix,Verstappen,Red Bull,1,1,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25687,2022,Dutch Grand Prix,Russell,Mercedes,6,2,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25688,2022,Dutch Grand Prix,Leclerc,Ferrari,2,3,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25689,2022,Dutch Grand Prix,Hamilton,Mercedes,4,4,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25690,2022,Dutch Grand Prix,Pérez,Red Bull,5,5,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25691,2022,Dutch Grand Prix,Alonso,Alpine F1 Team,13,6,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25692,2022,Dutch Grand Prix,Norris,McLaren,7,7,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25693,2022,Dutch Grand Prix,Sainz,Ferrari,3,8,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25694,2022,Dutch Grand Prix,Ocon,Alpine F1 Team,12,9,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25695,2022,Dutch Grand Prix,Stroll,Aston Martin,10,10,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25696,2022,Dutch Grand Prix,Gasly,AlphaTauri,11,11,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25697,2022,Dutch Grand Prix,Albon,Williams,15,12,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25698,2022,Dutch Grand Prix,Schumacher,Haas F1 Team,8,13,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25699,2022,Dutch Grand Prix,Vettel,Aston Martin,19,14,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25700,2022,Dutch Grand Prix,Magnussen,Haas F1 Team,18,15,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25701,2022,Dutch Grand Prix,Zhou,Alfa Romeo,14,16,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25702,2022,Dutch Grand Prix,Ricciardo,McLaren,17,17,22.73,75.38,1017.11,0.0,33.45,138.35,1.06
25706,2022,Italian Grand Prix,Verstappen,Red Bull,7,1,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25707,2022,Italian Grand Prix,Leclerc,Ferrari,1,2,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25708,2022,Italian Grand Prix,Russell,Mercedes,2,3,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25709,2022,Italian Grand Prix,Sainz,Ferrari,18,4,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25710,2022,Italian Grand Prix,Hamilton,Mercedes,19,5,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25711,2022,Italian Grand Prix,Pérez,Red Bull,13,6,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25712,2022,Italian Grand Prix,Norris,McLaren,3,7,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25713,2022,Italian Grand Prix,Gasly,AlphaTauri,5,8,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25714,2022,Italian Grand Prix,de Vries,Williams,8,9,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25715,2022,Italian Grand Prix,Zhou,Alfa Romeo,9,10,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25716,2022,Italian Grand Prix,Ocon,Alpine F1 Team,14,11,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25717,2022,Italian Grand Prix,Schumacher,Haas F1 Team,17,12,27.73,33.15,993.34,0.0,43.14,177.69,1.36
25726,2022,Singapore Grand Prix,Pérez,Red Bull,2,1,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25727,2022,Singapore Grand Prix,Leclerc,Ferrari,1,2,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25728,2022,Singapore Grand Prix,Sainz,Ferrari,4,3,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25729,2022,Singapore Grand Prix,Norris,McLaren,6,4,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25730,2022,Singapore Grand Prix,Ricciardo,McLaren,16,5,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25731,2022,Singapore Grand Prix,Stroll,Aston Martin,11,6,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25732,2022,Singapore Grand Prix,Verstappen,Red Bull,8,7,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25733,2022,Singapore Grand Prix,Vettel,Aston Martin,13,8,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25734,2022,Singapore Grand Prix,Hamilton,Mercedes,3,9,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25735,2022,Singapore Grand Prix,Gasly,AlphaTauri,7,10,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25736,2022,Singapore Grand Prix,Bottas,Alfa Romeo,15,11,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25737,2022,Singapore Grand Prix,Magnussen,Haas F1 Team,9,12,26.23,87.45,1008.14,0.18,28.97,108.93,0.93
25746,2022,Japanese Grand Prix,Verstappen,Red Bull,1,1,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25747,2022,Japanese Grand Prix,Pérez,Red Bull,4,2,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25748,2022,Japanese Grand Prix,Leclerc,Ferrari,2,3,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25749,2022,Japanese Grand Prix,Ocon,Alpine F1 Team,5,4,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25750,2022,Japanese Grand Prix,Hamilton,Mercedes,6,5,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25751,2022,Japanese Grand Prix,Vettel,Aston Martin,9,6,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25752,2022,Japanese Grand Prix,Alonso,Alpine F1 Team,7,7,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25753,2022,Japanese Grand Prix,Russell,Mercedes,8,8,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25754,2022,Japanese Grand Prix,Latifi,Williams,20,9,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25755,2022,Japanese Grand Prix,Norris,McLaren,10,10,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25756,2022,Japanese Grand Prix,Ricciardo,McLaren,11,11,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25757,2022,Japanese Grand Prix,Stroll,Aston Martin,19,12,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25758,2022,Japanese Grand Prix,Tsunoda,AlphaTauri,13,13,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25759,2022,Japanese Grand Prix,Magnussen,Haas F1 Team,18,14,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25760,2022,Japanese Grand Prix,Bottas,Alfa Romeo,12,15,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25761,2022,Japanese Grand Prix,Zhou,Alfa Romeo,14,16,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25762,2022,Japanese Grand Prix,Schumacher,Haas F1 Team,15,17,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25763,2022,Japanese Grand Prix,Gasly,AlphaTauri,17,18,16.72,86.21,1015.71,0.98,19.93,269.38,2.04
25766,2022,United States Grand Prix,Verstappen,Red Bull,2,1,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25767,2022,United States Grand Prix,Hamilton,Mercedes,3,2,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25768,2022,United States Grand Prix,Leclerc,Ferrari,12,3,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25769,2022,United States Grand Prix,Pérez,Red Bull,9,4,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25770,2022,United States Grand Prix,Russell,Mercedes,4,5,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25771,2022,United States Grand Prix,Norris,McLaren,6,6,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25772,2022,United States Grand Prix,Alonso,Alpine F1 Team,14,7,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25773,2022,United States Grand Prix,Vettel,Aston Martin,10,8,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25774,2022,United States Grand Prix,Magnussen,Haas F1 Team,13,9,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25775,2022,United States Grand Prix,Tsunoda,AlphaTauri,19,10,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25776,2022,United States Grand Prix,Ocon,Alpine F1 Team,0,11,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25777,2022,United States Grand Prix,Zhou,Alfa Romeo,18,12,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25778,2022,United States Grand Prix,Albon,Williams,8,13,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25779,2022,United States Grand Prix,Gasly,AlphaTauri,11,14,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25780,2022,United States Grand Prix,Schumacher,Haas F1 Team,16,15,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25781,2022,United States Grand Prix,Ricciardo,McLaren,15,16,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25782,2022,United States Grand Prix,Latifi,Williams,17,17,29.29,49.62,991.2,0.0,35.52,107.74,5.49
25786,2022,Mexico City Grand Prix,Verstappen,Red Bull,1,1,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25787,2022,Mexico City Grand Prix,Hamilton,Mercedes,3,2,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25788,2022,Mexico City Grand Prix,Pérez,Red Bull,4,3,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25789,2022,Mexico City Grand Prix,Russell,Mercedes,2,4,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25790,2022,Mexico City Grand Prix,Sainz,Ferrari,5,5,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25791,2022,Mexico City Grand Prix,Leclerc,Ferrari,7,6,24.31,34.44,780.41,0.0,41.69,197.79,1.34
25806,2022,São Paulo Grand Prix,Russell,Mercedes,1,1,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25807,2022,São Paulo Grand Prix,Hamilton,Mercedes,2,2,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25808,2022,São Paulo Grand Prix,Sainz,Ferrari,7,3,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25809,2022,São Paulo Grand Prix,Leclerc,Ferrari,5,4,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25810,2022,São Paulo Grand Prix,Alonso,Alpine F1 Team,17,5,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25811,2022,São Paulo Grand Prix,Verstappen,Red Bull,3,6,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25812,2022,São Paulo Grand Prix,Pérez,Red Bull,4,7,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25813,2022,São Paulo Grand Prix,Ocon,Alpine F1 Team,16,8,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25814,2022,São Paulo Grand Prix,Bottas,Alfa Romeo,14,9,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25815,2022,São Paulo Grand Prix,Stroll,Aston Martin,15,10,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25816,2022,São Paulo Grand Prix,Vettel,Aston Martin,9,11,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25817,2022,São Paulo Grand Prix,Zhou,Alfa Romeo,13,12,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25818,2022,São Paulo Grand Prix,Schumacher,Haas F1 Team,12,13,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25819,2022,São Paulo Grand Prix,Gasly,AlphaTauri,10,14,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25820,2022,São Paulo Grand Prix,Albon,Williams,19,15,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25821,2022,São Paulo Grand Prix,Latifi,Williams,18,16,23.01,76.08,922.16,0.0,46.05,161.44,1.44
25826,2022,Abu Dhabi Grand Prix,Verstappen,Red Bull,1,1,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25827,2022,Abu Dhabi Grand Prix,Leclerc,Ferrari,3,2,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25828,2022,Abu Dhabi Grand Prix,Pérez,Red Bull,2,3,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25829,2022,Abu Dhabi Grand Prix,Sainz,Ferrari,4,4,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25830,2022,Abu Dhabi Grand Prix,Russell,Mercedes,6,5,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25831,2022,Abu Dhabi Grand Prix,Norris,McLaren,7,6,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25832,2022,Abu Dhabi Grand Prix,Ocon,Alpine F1 Team,8,7,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25833,2022,Abu Dhabi Grand Prix,Stroll,Aston Martin,14,8,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25834,2022,Abu Dhabi Grand Prix,Ricciardo,McLaren,13,9,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25835,2022,Abu Dhabi Grand Prix,Vettel,Aston Martin,9,10,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25836,2022,Abu Dhabi Grand Prix,Tsunoda,AlphaTauri,11,11,28.58,61.68,1013.52,0.0,34.31,290.79,2.61
25846,2023,Bahrain Grand Prix,Verstappen,Red Bull,1,1,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25847,2023,Bahrain Grand Prix,Pérez,Red Bull,2,2,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25848,2023,Bahrain Grand Prix,Alonso,Aston Martin,5,3,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25849,2023,Bahrain Grand Prix,Sainz,Ferrari,4,4,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25850,2023,Bahrain Grand Prix,Hamilton,Mercedes,7,5,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25851,2023,Bahrain Grand Prix,Stroll,Aston Martin,8,6,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25852,2023,Bahrain Grand Prix,Russell,Mercedes,6,7,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25853,2023,Bahrain Grand Prix,Bottas,Alfa Romeo,12,8,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25854,2023,Bahrain Grand Prix,Gasly,Alpine F1 Team,20,9,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25855,2023,Bahrain Grand Prix,Albon,Williams,15,10,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25856,2023,Bahrain Grand Prix,Tsunoda,AlphaTauri,14,11,27.43,21.5,1016.86,0.0,31.01,177.13,0.68
25866,2023,Saudi Arabian Grand Prix,Pérez,Red Bull,1,1,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25867,2023,Saudi Arabian Grand Prix,Verstappen,Red Bull,15,2,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25868,2023,Saudi Arabian Grand Prix,Alonso,Aston Martin,2,3,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25869,2023,Saudi Arabian Grand Prix,Russell,Mercedes,3,4,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25870,2023,Saudi Arabian Grand Prix,Hamilton,Mercedes,7,5,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25871,2023,Saudi Arabian Grand Prix,Sainz,Ferrari,4,6,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25872,2023,Saudi Arabian Grand Prix,Leclerc,Ferrari,12,7,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25873,2023,Saudi Arabian Grand Prix,Ocon,Alpine F1 Team,6,8,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25874,2023,Saudi Arabian Grand Prix,Gasly,Alpine F1 Team,9,9,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25875,2023,Saudi Arabian Grand Prix,Magnussen,Haas F1 Team,13,10,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25876,2023,Saudi Arabian Grand Prix,Tsunoda,AlphaTauri,16,11,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25877,2023,Saudi Arabian Grand Prix,Hülkenberg,Haas F1 Team,10,12,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25878,2023,Saudi Arabian Grand Prix,Zhou,Alfa Romeo,11,13,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25879,2023,Saudi Arabian Grand Prix,de Vries,AlphaTauri,18,14,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25880,2023,Saudi Arabian Grand Prix,Piastri,McLaren,8,15,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25881,2023,Saudi Arabian Grand Prix,Sargeant,Williams,20,16,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25882,2023,Saudi Arabian Grand Prix,Norris,McLaren,19,17,26.09,57.79,1010.93,0.0,31.79,271.16,1.77
25886,2023,Australian Grand Prix,Verstappen,Red Bull,1,1,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25887,2023,Australian Grand Prix,Hamilton,Mercedes,3,2,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25888,2023,Australian Grand Prix,Alonso,Aston Martin,4,3,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25889,2023,Australian Grand Prix,Stroll,Aston Martin,6,4,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25890,2023,Australian Grand Prix,Pérez,Red Bull,0,5,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25891,2023,Australian Grand Prix,Norris,McLaren,13,6,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25892,2023,Australian Grand Prix,Hülkenberg,Haas F1 Team,10,7,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25893,2023,Australian Grand Prix,Piastri,McLaren,16,8,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25894,2023,Australian Grand Prix,Zhou,Alfa Romeo,17,9,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25895,2023,Australian Grand Prix,Tsunoda,AlphaTauri,12,10,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25896,2023,Australian Grand Prix,Bottas,Alfa Romeo,0,11,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25897,2023,Australian Grand Prix,Sainz,Ferrari,5,12,17.45,54.16,1018.37,0.0,30.14,138.07,1.13
25906,2023,Azerbaijan Grand Prix,Pérez,Red Bull,3,1,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25907,2023,Azerbaijan Grand Prix,Verstappen,Red Bull,2,2,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25908,2023,Azerbaijan Grand Prix,Leclerc,Ferrari,1,3,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25909,2023,Azerbaijan Grand Prix,Alonso,Aston Martin,6,4,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25910,2023,Azerbaijan Grand Prix,Sainz,Ferrari,4,5,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25911,2023,Azerbaijan Grand Prix,Hamilton,Mercedes,5,6,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25912,2023,Azerbaijan Grand Prix,Stroll,Aston Martin,9,7,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25913,2023,Azerbaijan Grand Prix,Russell,Mercedes,11,8,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25914,2023,Azerbaijan Grand Prix,Norris,McLaren,7,9,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25915,2023,Azerbaijan Grand Prix,Tsunoda,AlphaTauri,8,10,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25916,2023,Azerbaijan Grand Prix,Piastri,McLaren,10,11,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25917,2023,Azerbaijan Grand Prix,Albon,Williams,12,12,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25918,2023,Azerbaijan Grand Prix,Magnussen,Haas F1 Team,16,13,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25919,2023,Azerbaijan Grand Prix,Gasly,Alpine F1 Team,17,14,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25920,2023,Azerbaijan Grand Prix,Ocon,Alpine F1 Team,0,15,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25921,2023,Azerbaijan Grand Prix,Sargeant,Williams,14,16,24.86,49.22,1008.65,0.0,41.21,125.69,1.08
25926,2023,Miami Grand Prix,Verstappen,Red Bull,9,1,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25927,2023,Miami Grand Prix,Pérez,Red Bull,1,2,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25928,2023,Miami Grand Prix,Alonso,Aston Martin,2,3,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25929,2023,Miami Grand Prix,Russell,Mercedes,6,4,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25930,2023,Miami Grand Prix,Sainz,Ferrari,3,5,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25931,2023,Miami Grand Prix,Hamilton,Mercedes,13,6,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25932,2023,Miami Grand Prix,Leclerc,Ferrari,7,7,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25933,2023,Miami Grand Prix,Gasly,Alpine F1 Team,5,8,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25934,2023,Miami Grand Prix,Ocon,Alpine F1 Team,8,9,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25935,2023,Miami Grand Prix,Magnussen,Haas F1 Team,4,10,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25936,2023,Miami Grand Prix,Tsunoda,AlphaTauri,17,11,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25937,2023,Miami Grand Prix,Stroll,Aston Martin,18,12,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25938,2023,Miami Grand Prix,Bottas,Alfa Romeo,10,13,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25939,2023,Miami Grand Prix,Albon,Williams,11,14,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25940,2023,Miami Grand Prix,Hülkenberg,Haas F1 Team,12,15,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25941,2023,Miami Grand Prix,Zhou,Alfa Romeo,14,16,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25942,2023,Miami Grand Prix,Norris,McLaren,16,17,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25943,2023,Miami Grand Prix,de Vries,AlphaTauri,15,18,27.12,59.43,1018.38,0.0,36.69,135.54,3.97
25946,2023,Monaco Grand Prix,Verstappen,Red Bull,1,1,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25947,2023,Monaco Grand Prix,Alonso,Aston Martin,2,2,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25948,2023,Monaco Grand Prix,Ocon,Alpine F1 Team,3,3,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25949,2023,Monaco Grand Prix,Hamilton,Mercedes,5,4,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25950,2023,Monaco Grand Prix,Russell,Mercedes,8,5,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25951,2023,Monaco Grand Prix,Leclerc,Ferrari,6,6,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25952,2023,Monaco Grand Prix,Gasly,Alpine F1 Team,7,7,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25953,2023,Monaco Grand Prix,Sainz,Ferrari,4,8,25.07,45.86,1013.36,0.15,39.26,143.01,1.01
25966,2023,Spanish Grand Prix,Verstappen,Red Bull,1,1,22.67,63.08,1001.09,0.0,33.84,132.64,1.87
25967,2023,Spanish Grand Prix,Hamilton,Mercedes,4,2,22.67,63.08,1001.09,0.0,33.84,132.64,1.87
25968,2023,Spanish Grand Prix,Russell,Mercedes,12,3,22.67,63.08,1001.09,0.0,33.84,132.64,1.87
25969,2023,Spanish Grand Prix,Pérez,Red Bull,11,4,22.67,63.08,1001.09,0.0,33.84,132.64,1.87
25970,2023,Spanish Grand Prix,Sainz,Ferrari,2,5,22.67,63.08,1001.09,0.0,33.84,132.64,1.87
